MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DISTANCE,ORIGIN_CITY_TIME_ZONE,DEST_CITY_TIME_ZONE,SCHD_ARR_TIME_UTC_MINUTES,EXPECTED_DURATION,NEW_ORIGIN,NEW_DEST,ARR_DELAY_CLS
6,10,6,DL,1587.0,America/New_York,America/Phoenix,966,223,ATL,Other,0
6,30,5,OO,566.0,America/Indiana/Indianapolis,America/New_York,1451,170,Other,ATL,1
8,28,1,DL,731.0,America/Chicago,America/New_York,1109,93,Other,ATL,0
10,25,3,DL,946.0,America/New_York,America/New_York,1619,250,Other,ATL,1
7,25,2,DL,250.0,America/Chicago,America/New_York,679,53,Other,ATL,0
10,29,7,DL,304.0,America/New_York,America/New_York,710,123,Other,ATL,1
6,12,1,DL,481.0,America/New_York,America/New_York,1411,77,Other,ATL,0
4,11,3,DL,432.0,America/Indiana/Indianapolis,America/New_York,640,49,Other,ATL,0
2,5,1,DL,223.0,America/New_York,America/New_York,1176,50,ATL,Other,0
3,14,3,EV,551.0,America/Chicago,America/New_York,745,89,Other,ATL,0
9,15,5,DL,332.0,America/Chicago,America/New_York,110,86,Other,ATL,1
6,1,4,DL,859.0,America/New_York,America/New_York,1124,121,Other,ATL,0
2,1,4,DL,404.0,America/New_York,America/New_York,915,63,MCO,ATL,0
4,10,2,UA,534.0,America/New_York,America/New_York,1185,81,ATL,Other,0
8,22,2,DL,270.0,America/New_York,America/New_York,788,41,Other,ATL,0
11,8,3,DL,1184.0,America/New_York,America/Denver,240,208,ATL,Other,1
11,26,7,EV,563.0,America/New_York,America/Chicago,914,85,ATL,Other,0
11,12,7,DL,250.0,America/New_York,America/Chicago,933,46,ATL,Other,0
7,5,3,EV,300.0,America/New_York,America/New_York,1518,83,Other,ATL,0
11,25,6,DL,762.0,America/New_York,America/New_York,1184,111,LGA,ATL,0
1,21,7,DL,432.0,America/New_York,America/New_York,1482,81,Other,ATL,0
8,20,7,DL,304.0,America/New_York,America/New_York,1232,57,Other,ATL,0
5,23,2,UA,746.0,America/New_York,America/New_York,1179,113,ATL,Other,0
3,24,6,DL,545.0,America/New_York,America/New_York,169,77,ATL,Other,0
5,31,3,DL,134.0,America/Chicago,America/New_York,930,76,Other,ATL,1
5,20,6,DL,594.0,America/Detroit,America/New_York,1300,113,Other,ATL,0
2,14,3,DL,214.0,America/Chicago,America/New_York,105,54,Other,ATL,0
5,2,2,EV,147.0,America/New_York,America/Chicago,1331,29,ATL,Other,0
6,8,4,WN,406.0,America/New_York,America/New_York,1293,140,ATL,Other,1
7,9,7,DL,762.0,America/New_York,America/New_York,1187,84,ATL,LGA,0
4,7,6,DL,404.0,America/New_York,America/New_York,874,83,MCO,ATL,0
1,23,2,DL,2139.0,America/New_York,America/Los_Angeles,1209,304,ATL,Other,0
5,9,2,DL,554.0,America/New_York,America/New_York,1228,96,ATL,Other,0
1,22,1,DL,481.0,America/New_York,America/New_York,1208,61,ATL,Other,0
11,11,6,OO,170.0,America/Chicago,America/New_York,1235,36,Other,ATL,0
3,27,2,DL,594.0,America/New_York,America/Detroit,1101,110,ATL,Other,0
8,6,7,DL,447.0,America/New_York,America/New_York,855,111,Other,ATL,1
9,27,3,DL,859.0,America/New_York,America/New_York,1230,133,ATL,Other,0
10,15,7,EV,773.0,America/New_York,America/Chicago,1298,107,SAV,ORD,0
5,22,1,EV,508.0,America/New_York,America/New_York,1411,82,Other,ATL,0
7,27,4,NK,581.0,America/New_York,America/New_York,897,111,FLL,ATL,1
8,27,7,DL,1199.0,America/Denver,America/New_York,944,180,Other,ATL,1
11,11,6,AA,666.0,America/New_York,America/New_York,1316,103,ATL,Other,0
7,14,5,EV,208.0,America/New_York,America/New_York,949,105,ATL,Other,1
5,28,7,DL,373.0,America/New_York,America/New_York,1085,83,Other,ATL,0
4,17,2,WN,581.0,America/New_York,America/New_York,1139,86,ATL,FLL,0
1,3,3,DL,406.0,America/New_York,America/New_York,87,69,ATL,Other,0
10,29,7,WN,404.0,America/New_York,America/New_York,1360,118,MCO,ATL,1
11,30,4,DL,516.0,America/New_York,America/New_York,151,105,Other,ATL,0
8,19,6,DL,516.0,America/New_York,America/New_York,941,93,ATL,Other,0
4,2,1,DL,432.0,America/New_York,America/Indiana/Indianapolis,984,55,ATL,Other,0
3,9,5,WN,577.0,America/New_York,America/New_York,1548,120,Other,ATL,1
4,17,2,EV,533.0,America/Chicago,America/New_York,750,96,Other,ATL,0
2,25,7,YV,689.0,America/New_York,America/Chicago,922,198,ATL,Other,1
3,4,7,WN,594.0,America/Detroit,America/New_York,763,111,Other,ATL,0
7,20,4,DL,782.0,America/Chicago,America/New_York,1523,152,Other,ATL,1
8,23,3,NK,581.0,America/New_York,America/New_York,240,90,FLL,ATL,0
8,7,1,DL,332.0,America/New_York,America/Chicago,203,97,ATL,Other,1
12,5,2,EV,633.0,America/New_York,America/Chicago,1341,95,ATL,Other,0
6,5,1,DL,853.0,America/New_York,America/New_York,1353,181,ATL,Other,1
7,19,3,DL,577.0,America/New_York,America/New_York,681,86,Other,ATL,0
10,29,7,AS,2182.0,America/New_York,America/Los_Angeles,1106,394,ATL,Other,1
1,2,2,DL,250.0,America/New_York,America/Chicago,281,60,ATL,Other,0
12,28,4,DL,226.0,America/New_York,America/New_York,1373,44,ATL,CLT,0
10,12,4,DL,794.0,America/New_York,America/New_York,1237,100,ATL,Other,0
11,23,4,WN,762.0,America/New_York,America/New_York,1232,107,LGA,ATL,0
2,11,7,DL,589.0,America/Chicago,America/New_York,1022,215,Other,ATL,1
3,21,3,DL,404.0,America/New_York,America/New_York,1127,92,MCO,ATL,1
5,20,6,EV,773.0,America/New_York,America/Chicago,1369,118,SAV,ORD,0
9,15,5,DL,425.0,America/New_York,America/Chicago,1490,72,ATL,Other,0
7,26,3,DL,404.0,America/New_York,America/New_York,1306,115,ATL,MCO,1
10,4,3,AA,666.0,America/New_York,America/New_York,1392,96,Other,ATL,0
4,8,7,EV,722.0,America/New_York,America/New_York,1061,123,SAV,LGA,0
5,21,7,DL,151.0,America/Chicago,America/New_York,1201,53,Other,ATL,0
8,27,7,NK,907.0,America/New_York,America/Chicago,1035,163,ATL,Other,0
10,13,5,NK,581.0,America/New_York,America/New_York,264,110,FLL,ATL,0
5,17,3,EV,500.0,America/Chicago,America/New_York,1434,87,Other,ATL,0
1,6,6,DL,946.0,America/New_York,America/New_York,926,180,Other,ATL,1
5,24,3,DL,692.0,America/New_York,America/New_York,799,202,Other,ATL,1
3,15,4,DL,271.0,America/Chicago,America/New_York,1006,47,Other,ATL,0
7,27,4,EV,694.0,America/New_York,America/Chicago,954,141,ATL,Other,1
2,3,6,DL,406.0,America/New_York,America/New_York,1103,66,ATL,Other,0
11,15,3,OO,377.0,America/New_York,America/New_York,944,72,ATL,Other,0
3,31,6,DL,762.0,America/New_York,America/New_York,1201,94,ATL,LGA,0
8,2,3,DL,271.0,America/New_York,America/Chicago,63,55,ATL,Other,0
8,12,6,DL,2182.0,America/Los_Angeles,America/New_York,1305,257,Other,ATL,0
4,2,1,DL,151.0,America/New_York,America/Chicago,909,45,ATL,Other,0
5,26,5,WN,404.0,America/New_York,America/New_York,1229,80,ATL,MCO,0
7,20,4,WN,545.0,America/New_York,America/New_York,1083,84,Other,ATL,0
7,9,7,DL,406.0,America/New_York,America/New_York,1385,77,Other,ATL,0
1,10,3,DL,674.0,America/New_York,America/Chicago,1299,120,ATL,Other,0
2,15,4,WN,1747.0,America/Los_Angeles,America/New_York,1150,193,Other,ATL,0
10,3,2,DL,356.0,America/New_York,America/New_York,1517,89,ATL,Other,1
10,25,3,DL,192.0,America/New_York,America/New_York,1376,57,Other,ATL,0
9,27,3,AA,731.0,America/Chicago,America/New_York,1611,198,Other,ATL,1
5,5,5,EV,448.0,America/Chicago,America/New_York,1268,98,Other,ATL,0
4,11,3,DL,874.0,America/New_York,America/Chicago,207,114,ATL,Other,0
12,4,1,DL,534.0,America/New_York,America/New_York,234,77,ATL,Other,0
8,7,1,OO,241.0,America/New_York,America/Chicago,1286,106,ATL,Other,1
9,29,5,UA,1199.0,America/Denver,America/New_York,1102,148,Other,ATL,0
2,20,2,OO,503.0,America/Chicago,America/New_York,1504,94,Other,ATL,0
7,19,3,DL,813.0,America/Chicago,America/New_York,768,131,Other,ATL,0
11,25,6,DL,259.0,America/New_York,America/New_York,90,44,Other,ATL,0
9,19,2,DL,1947.0,America/Los_Angeles,America/New_York,987,242,Other,ATL,0
1,5,5,NK,581.0,America/New_York,America/New_York,1341,97,ATL,FLL,0
2,28,3,WN,669.0,America/Chicago,America/New_York,822,81,Other,ATL,0
7,29,6,DL,874.0,America/Chicago,America/New_York,888,159,Other,ATL,1
8,31,4,DL,432.0,America/New_York,America/Indiana/Indianapolis,1186,65,ATL,Other,0
9,18,1,DL,1587.0,America/Phoenix,America/New_York,1312,265,Other,ATL,1
7,25,2,DL,373.0,America/New_York,America/New_York,862,112,ATL,Other,1
10,11,3,WN,577.0,America/New_York,America/New_York,1400,116,ATL,Other,1
1,16,2,NK,577.0,America/New_York,America/New_York,798,84,ATL,Other,0
3,9,5,OO,606.0,America/New_York,America/Chicago,1208,100,ATL,ORD,0
3,27,2,DL,2182.0,America/New_York,America/Los_Angeles,1133,318,ATL,Other,0
5,9,2,AA,1947.0,America/New_York,America/Los_Angeles,883,252,ATL,Other,0
9,17,7,DL,404.0,America/New_York,America/New_York,1265,72,ATL,MCO,0
10,19,4,DL,782.0,America/New_York,America/Chicago,922,125,ATL,Other,0
7,7,5,OO,170.0,America/Chicago,America/New_York,1038,82,Other,ATL,1
4,8,7,WN,1199.0,America/Denver,America/New_York,872,149,Other,ATL,0
8,4,5,OO,508.0,America/New_York,America/Indiana/Indianapolis,871,99,ATL,Other,0
3,2,5,AA,606.0,America/New_York,America/Chicago,787,105,ATL,ORD,0
3,12,1,AA,731.0,America/Chicago,America/New_York,245,129,Other,ATL,1
3,14,3,DL,270.0,America/New_York,America/New_York,955,61,ATL,Other,0
1,26,5,EV,563.0,America/Chicago,America/New_York,1223,55,Other,ATL,0
5,24,3,AA,226.0,America/New_York,America/New_York,629,48,ATL,CLT,0
4,13,5,DL,214.0,America/New_York,America/New_York,973,76,ATL,SAV,1
2,10,6,EV,851.0,America/Chicago,America/New_York,1453,164,Other,SAV,1
1,3,3,WN,425.0,America/New_York,America/Chicago,926,92,ATL,Other,0
8,25,5,DL,692.0,America/New_York,America/Chicago,194,111,ATL,Other,0
1,2,2,DL,762.0,America/New_York,America/New_York,768,112,LGA,ATL,0
10,11,3,DL,1947.0,America/New_York,America/Los_Angeles,359,262,ATL,Other,0
7,8,6,DL,214.0,America/New_York,America/New_York,1054,65,SAV,ATL,1
9,27,3,DL,674.0,America/New_York,America/Chicago,861,131,ATL,Other,1
9,20,3,DL,425.0,America/New_York,America/Chicago,870,79,ATL,Other,0
8,15,2,DL,1947.0,America/New_York,America/Los_Angeles,1109,278,ATL,Other,1
2,3,6,OO,106.0,America/New_York,America/New_York,1044,25,Other,ATL,0
11,26,7,DL,707.0,America/Chicago,America/New_York,1094,75,Other,ATL,0
3,4,7,OO,363.0,America/New_York,America/New_York,967,89,ATL,Other,1
10,15,7,DL,581.0,America/New_York,America/New_York,1182,118,ATL,FLL,1
10,27,5,DL,352.0,America/New_York,America/Chicago,1346,93,ATL,Other,1
10,29,7,DL,270.0,America/New_York,America/New_York,1289,105,Other,ATL,1
5,8,1,DL,356.0,America/New_York,America/New_York,235,82,ATL,Other,0
11,4,6,OO,551.0,America/Chicago,America/New_York,778,115,Other,ATL,0
4,30,1,DL,1947.0,America/New_York,America/Los_Angeles,944,262,ATL,Other,0
5,3,3,DL,707.0,America/Chicago,America/New_York,757,112,Other,ATL,0
10,11,3,WN,591.0,America/Chicago,America/New_York,1308,104,Other,ATL,1
8,8,2,WN,1199.0,America/New_York,America/Denver,837,225,ATL,Other,1
7,16,7,DL,1184.0,America/Denver,America/New_York,869,162,Other,ATL,0
3,15,4,DL,425.0,America/New_York,America/Chicago,1060,66,ATL,Other,0
3,14,3,DL,721.0,America/New_York,America/Chicago,1222,135,ATL,Other,1
1,8,1,DL,321.0,America/Kentucky/Louisville,America/New_York,713,59,Other,ATL,0
5,21,7,DL,1590.0,America/Denver,America/New_York,1002,203,Other,ATL,0
11,6,1,DL,143.0,America/New_York,America/New_York,851,42,Other,ATL,0
3,29,4,DL,366.0,America/New_York,America/New_York,1365,108,ATL,Other,1
2,15,4,9E,238.0,America/New_York,America/New_York,1237,47,ATL,Other,0
3,21,3,WN,425.0,America/New_York,America/Chicago,750,68,ATL,Other,0
8,9,3,OO,508.0,America/Indiana/Indianapolis,America/New_York,702,93,Other,ATL,0
7,12,3,DL,534.0,America/New_York,America/New_York,934,108,ATL,Other,0
12,19,2,OO,508.0,America/Indiana/Indianapolis,America/New_York,1659,397,Other,ATL,1
10,19,4,DL,515.0,America/New_York,America/New_York,262,95,ATL,Other,1
7,28,5,DL,1199.0,America/New_York,America/Denver,1373,207,ATL,Other,1
8,20,7,DL,581.0,America/New_York,America/New_York,1177,101,ATL,FLL,0
11,27,1,DL,515.0,America/New_York,America/New_York,286,66,ATL,Other,0
9,1,5,AA,731.0,America/Chicago,America/New_York,1325,269,Other,ATL,1
5,11,4,DL,453.0,America/New_York,America/Chicago,1324,97,ATL,Other,1
4,5,4,DL,406.0,America/New_York,America/New_York,642,80,Other,ATL,0
9,18,1,WN,1199.0,America/Denver,America/New_York,1006,172,Other,ATL,0
11,4,6,DL,761.0,America/Chicago,America/New_York,1087,93,Other,ATL,0
10,23,1,DL,528.0,America/New_York,America/New_York,1077,98,Other,ATL,0
12,4,1,DL,577.0,America/New_York,America/New_York,1393,81,Other,ATL,0
11,22,3,DL,731.0,America/Chicago,America/New_York,1287,116,Other,ATL,0
5,13,6,DL,669.0,America/New_York,America/Chicago,1099,129,ATL,Other,1
5,24,3,EV,83.0,America/New_York,America/New_York,641,46,Other,ATL,0
9,19,2,OO,300.0,America/New_York,America/New_York,1629,273,ATL,Other,1
4,8,7,WN,692.0,America/New_York,America/Chicago,906,142,ATL,Other,1
8,24,4,DL,481.0,America/New_York,America/New_York,115,94,Other,ATL,1
6,23,5,DL,226.0,America/New_York,America/New_York,793,110,ATL,CLT,1
4,15,7,DL,306.0,America/New_York,America/New_York,617,54,Other,ATL,0
4,8,7,DL,356.0,America/New_York,America/New_York,943,100,ATL,Other,1
5,29,1,DL,1199.0,America/Denver,America/New_York,209,195,Other,ATL,1
10,30,1,AA,762.0,America/New_York,America/New_York,1492,142,ATL,LGA,1
4,10,2,YX,547.0,America/New_York,America/New_York,1522,118,ATL,Other,0
9,3,7,WN,594.0,America/Detroit,America/New_York,1422,88,Other,ATL,0
8,29,2,DL,304.0,America/New_York,America/New_York,1232,63,Other,ATL,0
11,8,3,NK,946.0,America/New_York,America/New_York,1208,122,ATL,BOS,0
11,2,4,DL,696.0,America/New_York,America/Chicago,1512,117,ATL,Other,0
7,20,4,OO,566.0,America/New_York,America/Indiana/Indianapolis,931,104,ATL,Other,0
5,23,2,DL,696.0,America/New_York,America/Chicago,1240,107,ATL,Other,0
1,20,6,WN,874.0,America/Chicago,America/New_York,1074,215,Other,ATL,1
5,29,1,DL,666.0,America/New_York,America/New_York,774,151,Other,ATL,1
12,4,1,DL,696.0,America/New_York,America/Chicago,247,111,ATL,Other,0
1,7,7,NK,1947.0,America/New_York,America/Los_Angeles,1277,273,ATL,Other,0
10,22,7,DL,749.0,America/New_York,America/New_York,185,85,ATL,Other,0
7,11,2,DL,1027.0,America/New_York,America/New_York,1199,194,Other,ATL,1
1,16,2,EV,563.0,America/Chicago,America/New_York,1263,88,Other,ATL,0
5,31,3,EV,143.0,America/New_York,America/New_York,854,67,ATL,Other,1
12,23,6,DL,332.0,America/Chicago,America/New_York,1394,47,Other,ATL,0
11,25,6,DL,762.0,America/New_York,America/New_York,187,101,ATL,LGA,0
7,2,7,DL,515.0,America/New_York,America/New_York,1512,173,Other,ATL,1
4,24,2,DL,270.0,America/New_York,America/New_York,887,66,ATL,Other,0
12,27,3,DL,1587.0,America/New_York,America/Phoenix,1261,277,ATL,Other,1
6,30,5,DL,2172.0,America/Los_Angeles,America/New_York,656,289,Other,ATL,1
10,31,2,DL,554.0,America/New_York,America/New_York,1490,89,ATL,Other,0
10,5,4,DL,214.0,America/New_York,America/New_York,1250,56,SAV,ATL,0
3,13,2,DL,666.0,America/New_York,America/New_York,865,94,ATL,Other,0
8,26,6,DL,1919.0,America/Los_Angeles,America/New_York,1071,236,Other,ATL,0
10,23,1,DL,447.0,America/New_York,America/New_York,1251,121,Other,ATL,1
9,24,7,DL,153.0,America/New_York,America/New_York,622,38,Other,ATL,0
4,2,1,DL,640.0,America/New_York,America/Detroit,1280,115,ATL,Other,1
6,4,7,OO,689.0,America/Chicago,America/New_York,1621,892,Other,ATL,1
10,12,4,DL,669.0,America/Chicago,America/New_York,1424,103,Other,ATL,0
3,8,4,DL,952.0,America/New_York,America/New_York,889,230,Other,ATL,1
7,19,3,DL,153.0,America/New_York,America/New_York,938,40,ATL,Other,0
8,18,5,DL,457.0,America/New_York,America/New_York,1492,66,ATL,Other,0
11,8,3,DL,707.0,America/New_York,America/Chicago,1004,126,ATL,Other,1
1,3,3,DL,425.0,America/New_York,America/Chicago,1262,73,ATL,Other,0
9,30,6,F9,701.0,America/New_York,America/New_York,1020,164,ATL,Other,1
12,18,1,UA,689.0,America/Chicago,America/New_York,961,147,Other,ATL,1
3,16,5,OO,227.0,America/New_York,America/New_York,1221,49,Other,ATL,0
3,28,3,9E,705.0,America/New_York,America/Detroit,778,119,SAV,Other,0
3,2,5,DL,302.0,America/Chicago,America/New_York,876,88,Other,ATL,1
11,6,1,DL,516.0,America/New_York,America/New_York,1483,108,ATL,Other,1
4,26,4,AA,226.0,America/New_York,America/New_York,829,61,ATL,CLT,0
9,25,1,F9,1199.0,America/New_York,America/Denver,309,195,ATL,Other,0
12,30,6,DL,271.0,America/Chicago,America/New_York,1428,60,Other,ATL,0
4,9,1,DL,341.0,America/Chicago,America/New_York,941,46,Other,ATL,0
10,30,1,DL,547.0,America/New_York,America/New_York,952,202,ATL,Other,1
4,20,5,DL,1892.0,America/Los_Angeles,America/New_York,1334,239,Other,ATL,0
1,21,7,DL,373.0,America/New_York,America/New_York,1236,75,ATL,Other,0
10,28,6,DL,1587.0,America/Phoenix,America/New_York,1112,194,Other,ATL,0
6,25,7,DL,731.0,America/Chicago,America/New_York,1403,129,Other,ATL,1
5,29,1,WN,404.0,America/New_York,America/New_York,940,78,ATL,MCO,0
5,23,2,DL,250.0,America/New_York,America/Chicago,226,82,ATL,Other,0
5,10,3,DL,907.0,America/New_York,America/Chicago,1396,150,ATL,Other,0
6,24,6,DL,250.0,America/Chicago,America/New_York,919,120,Other,ATL,1
9,13,3,DL,1919.0,America/Los_Angeles,America/New_York,1425,227,Other,ATL,0
3,15,4,AA,731.0,America/New_York,America/Chicago,1243,145,ATL,DFW,0
8,24,4,DL,646.0,America/New_York,America/New_York,1083,95,ATL,Other,0
1,3,3,DL,515.0,America/New_York,America/New_York,827,87,Other,ATL,0
1,11,4,DL,594.0,America/New_York,America/New_York,867,144,Other,ATL,1
1,8,1,YX,606.0,America/New_York,America/Chicago,1107,100,ATL,ORD,0
9,10,7,DL,859.0,America/New_York,America/New_York,1124,113,Other,ATL,0
6,10,6,WN,946.0,America/New_York,America/New_York,1143,132,Other,ATL,0
2,7,3,DL,432.0,America/New_York,America/New_York,1136,81,ATL,Other,1
2,10,6,WN,762.0,America/New_York,America/New_York,1430,145,LGA,ATL,0
6,7,3,DL,1547.0,America/Puerto_Rico,America/New_York,1415,210,Other,ATL,0
10,17,2,DL,1747.0,America/New_York,America/Los_Angeles,253,225,ATL,Other,0
8,7,1,DL,669.0,America/Chicago,America/New_York,193,160,Other,ATL,1
1,15,1,WN,2130.0,America/New_York,America/Los_Angeles,1524,286,ATL,Other,0
3,31,6,OH,226.0,America/New_York,America/New_York,68,61,ATL,CLT,0
5,28,7,AA,606.0,America/Chicago,America/New_York,919,98,ORD,ATL,0
3,23,5,DL,760.0,America/New_York,America/New_York,1029,103,Other,ATL,0
3,13,2,F9,594.0,America/New_York,America/New_York,1259,124,Other,ATL,1
2,15,4,F9,701.0,America/New_York,America/New_York,854,96,Other,ATL,0
1,3,3,DL,304.0,America/New_York,America/New_York,1171,53,ATL,Other,0
10,13,5,DL,153.0,America/New_York,America/New_York,820,45,ATL,Other,0
2,13,2,DL,749.0,America/New_York,America/New_York,1480,116,Other,ATL,0
7,26,3,WN,591.0,America/Chicago,America/New_York,1298,104,Other,ATL,0
11,22,3,DL,762.0,America/New_York,America/New_York,816,113,ATL,LGA,0
2,25,7,DL,859.0,America/New_York,America/New_York,799,141,Other,ATL,0
3,18,7,DL,594.0,America/New_York,America/New_York,1091,123,Other,ATL,0
8,16,3,EV,563.0,America/New_York,America/Chicago,145,69,ATL,Other,0
6,18,7,WN,1199.0,America/New_York,America/Denver,367,199,ATL,Other,1
10,14,6,WN,481.0,America/New_York,America/New_York,896,167,Other,ATL,1
5,16,2,DL,425.0,America/Chicago,America/New_York,1024,101,Other,ATL,1
7,11,2,EV,694.0,America/New_York,America/Chicago,1270,125,ATL,Other,0
3,6,2,F9,1747.0,America/New_York,America/Los_Angeles,1690,339,ATL,Other,1
1,11,4,UA,746.0,America/New_York,America/New_York,783,125,Other,ATL,0
9,17,7,DL,481.0,America/New_York,America/New_York,1414,90,Other,ATL,0
3,9,5,WN,481.0,America/New_York,America/New_York,729,74,Other,ATL,0
2,14,3,EV,780.0,America/New_York,America/New_York,1303,98,Other,ATL,0
10,31,2,DL,545.0,America/New_York,America/New_York,987,129,ATL,Other,1
11,25,6,NK,731.0,America/Chicago,America/New_York,859,98,Other,ATL,0
11,8,3,AA,762.0,America/New_York,America/New_York,1549,146,ATL,LGA,1
8,17,4,DL,545.0,America/New_York,America/New_York,1232,89,Other,ATL,0
2,23,5,DL,760.0,America/New_York,America/New_York,1220,112,Other,ATL,0
4,24,2,9E,300.0,America/New_York,America/New_York,1260,59,ATL,Other,0
3,15,4,AS,2182.0,America/Los_Angeles,America/New_York,1123,278,Other,ATL,1
10,26,4,AA,762.0,America/New_York,America/New_York,145,124,LGA,ATL,0
11,11,6,DL,731.0,America/Chicago,America/New_York,880,107,Other,ATL,0
8,1,2,DL,581.0,America/New_York,America/New_York,1104,141,FLL,ATL,1
4,28,6,DL,547.0,America/New_York,America/New_York,1452,76,Other,ATL,0
8,16,3,DL,447.0,America/New_York,America/New_York,201,66,ATL,Other,0
9,23,6,OO,241.0,America/Chicago,America/New_York,742,59,Other,ATL,0
6,23,5,DL,404.0,America/New_York,America/New_York,879,107,ATL,MCO,1
8,3,4,DL,240.0,America/New_York,America/Chicago,1122,52,ATL,Other,0
12,25,1,WN,581.0,America/New_York,America/New_York,197,84,FLL,ATL,0
5,30,2,DL,749.0,America/New_York,America/New_York,1422,111,Other,ATL,0
3,15,4,9E,705.0,America/Detroit,America/New_York,95,86,Other,SAV,0
8,25,5,DL,907.0,America/New_York,America/Chicago,1448,141,ATL,Other,0
2,19,1,DL,731.0,America/Chicago,America/New_York,1453,125,Other,ATL,1
3,26,1,DL,577.0,America/New_York,America/New_York,257,99,ATL,Other,1
12,24,7,EV,304.0,America/New_York,America/New_York,746,99,Other,ATL,0
6,16,5,DL,1590.0,America/Denver,America/New_York,987,210,Other,ATL,0
